"vid","party_code","choice","left_right_party","left_right_resp","strong_aff_1","strong_aff_2","elect_viability","media_repr_count","media_repr_mean","main_inf_source_tv","main_inf_source_radio","main_inf_source_newspapers","main_inf_source_internet","v22","v24","v31.1","v31.2","v94.1","v94.2","v95.1","v95.2","v95.3","v95.4","v95.5","v95.6","v95.7","v95.9","v87","v90","v116","v117","v132"
882,"v81_2",0,1,6.127517,0,0,52.515,12214,394,1,0,0,0,1,1,2,1,1,2,4,3,1,1,2,4,3,1,3,3,5,3,3
882,"v81_4",0,2,6.127517,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,1,1,2,4,3,1,1,2,4,3,1,3,3,5,3,3
882,"v81_5",0,0,6.127517,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,1,1,2,4,3,1,1,2,4,3,1,3,3,5,3,3
882,"v81_6",1,7,6.127517,1,0,221.94,44857,1447,1,0,0,0,1,1,2,1,1,2,4,3,1,1,2,4,3,1,3,3,5,3,3
882,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,1,1,2,4,3,1,1,2,4,3,1,3,3,5,3,3
883,"v81_1",0,2,5,0,0,59.58,13878,447.6774,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
883,"v81_2",1,3,5,0,1,52.515,12214,394,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
883,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
883,"v81_5",0,0,5,0,0,15.435,7332,236.516,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
883,"v81_6",0,4.823752,5,0,0,221.94,44857,1447,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
883,"v81_7",0,0,5,0,0,2.7,6908,222.8387,0,1,0,0,3,4,3,2,1,1,4,4,1,4,3,4,4,1,3,2,2,2,3
884,"v81_1",1,3,5,0,0,59.58,13878,447.6774,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
884,"v81_2",0,5,5,0,0,52.515,12214,394,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
884,"v81_4",0,2,5,0,1,86.355,22138,714.129,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
884,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
884,"v81_6",0,5,5,0,0,221.94,44857,1447,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
884,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,4,5,3,2,1,1,2,1,1,2,2,1,3,4,1,2,3,2,5
885,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
885,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
885,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
885,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
885,"v81_6",1,4.823752,6.127517,0,1,221.94,44857,1447,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
885,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,1,2,3,2,3,1,4,1,2,1,1,3,3,5,3,5
886,"v81_1",0,4,4,0,0,59.58,13878,447.6774,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
886,"v81_2",0,8,4,0,0,52.515,12214,394,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
886,"v81_4",1,1,4,0,0,86.355,22138,714.129,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
886,"v81_5",0,4,4,0,0,15.435,7332,236.516,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
886,"v81_6",0,6,4,0,0,221.94,44857,1447,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
886,"v81_7",0,4,4,0,0,2.7,6908,222.8387,1,0,0,0,3,3,3,2,1,1,3,2,1,3,2,2,2,3,1,3,2,2,4
887,"v81_1",0,5,10,0,0,59.58,13878,447.6774,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
887,"v81_2",0,5,10,0,0,52.515,12214,394,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
887,"v81_4",0,0,10,0,0,86.355,22138,714.129,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
887,"v81_5",0,0,10,0,0,15.435,7332,236.516,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
887,"v81_6",0,0,10,0,0,221.94,44857,1447,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
887,"v81_7",1,3,10,0,0,2.7,6908,222.8387,0,0,0,1,4,4,4,1,1,2,3,3,1,1,1,3,1,7,1,4,5,2,5
888,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
888,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
888,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
888,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
888,"v81_6",1,10,5,0,0,221.94,44857,1447,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
888,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,1,2,7,7,7,1,2,7,3,2,4,7,4,4,3,4
889,"v81_1",0,6,5,0,0,59.58,13878,447.6774,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
889,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
889,"v81_4",0,2,5,0,0,86.355,22138,714.129,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
889,"v81_5",1,9,5,1,0,15.435,7332,236.516,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
889,"v81_6",0,4.823752,5,0,0,221.94,44857,1447,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
889,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,5,6,2,4,1,1,1,7,1,1,1,1,1,4,8,3,8,3,4
890,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
890,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
890,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
890,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
890,"v81_6",1,4.823752,6.127517,1,0,221.94,44857,1447,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
890,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,1,7,7,7,1,7,7,7,7,1,7,7,4,7,3,4,7,7,2
891,"v81_1",0,7,5,0,0,59.58,13878,447.6774,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
891,"v81_2",0,5,5,0,0,52.515,12214,394,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
891,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
891,"v81_5",0,10,5,0,0,15.435,7332,236.516,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
891,"v81_6",1,4.823752,5,0,1,221.94,44857,1447,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
891,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,3,2,3,3,2,7,7,3,1,1,1,4,3,1,3,3,1,2,2
892,"v81_1",0,8,6,0,0,59.58,13878,447.6774,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
892,"v81_2",0,5,6,0,0,52.515,12214,394,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
892,"v81_4",0,5,6,0,0,86.355,22138,714.129,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
892,"v81_5",0,10,6,0,0,15.435,7332,236.516,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
892,"v81_6",1,9,6,0,0,221.94,44857,1447,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
892,"v81_7",0,4.823752,6,0,0,2.7,6908,222.8387,1,0,0,0,1,5,4,2,1,1,4,3,1,4,1,7,1,4,3,3,3,1,5
893,"v81_1",1,8,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
893,"v81_2",0,5,6.127517,0,0,52.515,12214,394,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
893,"v81_4",0,1,6.127517,1,0,86.355,22138,714.129,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
893,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
893,"v81_6",0,7,6.127517,0,0,221.94,44857,1447,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
893,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,3,7,2,1,1,2,3,2,1,3,1,4,1,1,3,2,3,1,3
894,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
894,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
894,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
894,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
894,"v81_6",1,4.823752,5,1,0,221.94,44857,1447,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
894,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,1,3,1,2,2,1,4,1,1,4,4,4,3,4,3,1,3
895,"v81_1",0,4.823752,3,0,0,59.58,13878,447.6774,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
895,"v81_2",0,4.823752,3,0,0,52.515,12214,394,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
895,"v81_4",1,3,3,1,0,86.355,22138,714.129,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
895,"v81_5",0,5,3,0,0,15.435,7332,236.516,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
895,"v81_6",0,10,3,0,0,221.94,44857,1447,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
895,"v81_7",0,8,3,0,0,2.7,6908,222.8387,1,0,0,0,5,6,3,1,1,1,3,7,1,4,1,1,1,1,3,4,5,1,4
896,"v81_1",0,4.823752,8,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
896,"v81_2",0,4.823752,8,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
896,"v81_4",0,4.823752,8,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
896,"v81_5",0,4.823752,8,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
896,"v81_6",1,10,8,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
896,"v81_7",0,4.823752,8,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,1,4,4,4,1,4,1,4,1,7,3,3,1,3,2
897,"v81_1",1,10,10,1,0,59.58,13878,447.6774,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
897,"v81_2",0,2,10,0,0,52.515,12214,394,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
897,"v81_4",0,3,10,0,0,86.355,22138,714.129,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
897,"v81_5",0,5,10,0,0,15.435,7332,236.516,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
897,"v81_6",0,10,10,0,0,221.94,44857,1447,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
897,"v81_7",0,5,10,0,0,2.7,6908,222.8387,1,0,0,0,1,3,1,2,1,4,1,1,1,4,1,4,1,4,1,3,3,1,2
898,"v81_1",1,2,10,0,0,59.58,13878,447.6774,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
898,"v81_2",0,3,10,0,0,52.515,12214,394,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
898,"v81_4",0,0,10,0,0,86.355,22138,714.129,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
898,"v81_5",0,7,10,0,0,15.435,7332,236.516,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
898,"v81_6",0,5,10,0,0,221.94,44857,1447,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
898,"v81_7",0,6,10,0,0,2.7,6908,222.8387,1,0,0,0,3,3,4,1,2,2,1,4,4,2,1,3,2,4,3,2,4,3,4
899,"v81_1",1,4.823752,5,1,0,59.58,13878,447.6774,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
899,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
899,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
899,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
899,"v81_6",0,4.823752,5,0,0,221.94,44857,1447,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
899,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,1,3,3,7,4,1,1,1,1,1,4,1,1,1,2,7,2,3,3,3
900,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
900,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
900,"v81_4",1,4.823752,6.127517,0,0,86.355,22138,714.129,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
900,"v81_5",0,3,6.127517,0,0,15.435,7332,236.516,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
900,"v81_6",0,5,6.127517,0,0,221.94,44857,1447,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
900,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,0,0,0,1,4,3,2,4,3,2,7,2,3,2,1,1,3,4,3,3,3,7,4
901,"v81_1",0,4,4,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
901,"v81_2",0,5,4,0,0,52.515,12214,394,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
901,"v81_4",0,1,4,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
901,"v81_5",1,7,4,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
901,"v81_6",0,2,4,0,0,221.94,44857,1447,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
901,"v81_7",0,8,4,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,4,1,1,2,2,1,1,1,3,4,2,7,3,5,1,3
902,"v81_1",1,3,4,0,0,59.58,13878,447.6774,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
902,"v81_2",0,5,4,0,0,52.515,12214,394,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
902,"v81_4",0,2,4,0,0,86.355,22138,714.129,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
902,"v81_5",0,7,4,0,0,15.435,7332,236.516,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
902,"v81_6",0,3,4,0,0,221.94,44857,1447,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
902,"v81_7",0,7,4,0,0,2.7,6908,222.8387,1,0,0,0,1,3,7,2,2,2,7,2,2,4,3,4,3,2,1,3,3,1,3
903,"v81_1",0,3,5,0,0,59.58,13878,447.6774,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
903,"v81_2",0,5,5,0,0,52.515,12214,394,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
903,"v81_4",0,3,5,0,0,86.355,22138,714.129,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
903,"v81_5",0,4,5,0,0,15.435,7332,236.516,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
903,"v81_6",0,5,5,0,0,221.94,44857,1447,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
903,"v81_7",1,6,5,0,1,2.7,6908,222.8387,1,0,0,0,4,4,3,2,1,1,2,1,1,4,1,1,1,4,2,2,5,1,3
904,"v81_1",1,5,5,0,0,59.58,13878,447.6774,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
904,"v81_2",0,5,5,0,0,52.515,12214,394,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
904,"v81_4",0,5,5,0,0,86.355,22138,714.129,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
904,"v81_5",0,5,5,0,0,15.435,7332,236.516,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
904,"v81_6",0,10,5,0,0,221.94,44857,1447,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
904,"v81_7",0,10,5,0,0,2.7,6908,222.8387,1,0,0,0,2,1,7,1,2,7,4,1,1,4,2,7,4,7,1,7,7,2,4
905,"v81_1",0,2,8,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
905,"v81_2",0,4,8,0,0,52.515,12214,394,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
905,"v81_4",0,1,8,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
905,"v81_5",1,9,8,1,0,15.435,7332,236.516,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
905,"v81_6",0,4.823752,8,0,0,221.94,44857,1447,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
905,"v81_7",0,8,8,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,3,2,2,2,4,2,3,2,3,3,3,7,3,3,3,3
906,"v81_1",0,10,5,0,0,59.58,13878,447.6774,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
906,"v81_2",0,10,5,0,0,52.515,12214,394,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
906,"v81_4",0,10,5,0,0,86.355,22138,714.129,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
906,"v81_5",1,2,5,0,0,15.435,7332,236.516,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
906,"v81_6",0,10,5,0,0,221.94,44857,1447,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
906,"v81_7",0,5,5,0,0,2.7,6908,222.8387,0,0,0,1,4,3,1,4,4,2,1,3,4,1,1,2,4,4,3,3,4,3,5
907,"v81_1",1,5,5,1,0,59.58,13878,447.6774,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
907,"v81_2",0,0,5,0,0,52.515,12214,394,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
907,"v81_4",0,0,5,0,0,86.355,22138,714.129,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
907,"v81_5",0,1,5,0,0,15.435,7332,236.516,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
907,"v81_6",0,9,5,0,0,221.94,44857,1447,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
907,"v81_7",0,2,5,0,0,2.7,6908,222.8387,1,0,0,0,3,6,4,4,1,1,4,1,1,4,1,4,1,1,1,2,4,1,4
908,"v81_1",0,1,5,0,0,59.58,13878,447.6774,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
908,"v81_2",0,1,5,0,0,52.515,12214,394,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
908,"v81_4",0,1,5,0,0,86.355,22138,714.129,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
908,"v81_5",1,8,5,0,0,15.435,7332,236.516,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
908,"v81_6",0,3,5,0,0,221.94,44857,1447,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
908,"v81_7",0,0,5,0,0,2.7,6908,222.8387,1,0,1,0,3,3,2,2,1,1,1,3,2,2,1,2,3,2,3,3,4,1,4
909,"v81_1",0,5,5,0,0,59.58,13878,447.6774,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
909,"v81_2",0,8,5,0,0,52.515,12214,394,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
909,"v81_4",0,4,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
909,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
909,"v81_6",1,5,5,0,0,221.94,44857,1447,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
909,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,3,3,2,4,4,3,1,4,1,4,4,4,2,2,3,3,3
910,"v81_1",1,4.823752,6.127517,1,0,59.58,13878,447.6774,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
910,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
910,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
910,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
910,"v81_6",0,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
910,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,5,6,2,4,1,1,2,2,2,2,1,1,2,4,2,2,3,2,5
911,"v81_1",0,7,9,0,0,59.58,13878,447.6774,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
911,"v81_2",0,6,9,0,0,52.515,12214,394,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
911,"v81_4",0,1,9,0,0,86.355,22138,714.129,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
911,"v81_5",0,9,9,0,0,15.435,7332,236.516,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
911,"v81_6",1,5,9,0,0,221.94,44857,1447,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
911,"v81_7",0,10,9,1,0,2.7,6908,222.8387,1,0,0,0,3,2,1,3,4,2,2,4,1,3,7,3,4,4,3,4,3,3,4
912,"v81_1",0,2,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,1,2,1,2,1,3,4,3,2,1,2,3,1,1,3,3,5,3,3
